from_,to_
https://es.wikipedia.org/wiki/IPsec,https://es.wikipedia.org/wiki/Integrated_Services_Digital_Network
https://es.wikipedia.org/wiki/IPsec,https://es.wikipedia.org/wiki/Fiber_Distributed_Data_Interface
https://es.wikipedia.org/wiki/Red_privada_virtual,https://es.wikipedia.org/wiki/SSH
https://es.wikipedia.org/wiki/Red_privada_virtual,https://es.wikipedia.org/wiki/WiFi
https://es.wikipedia.org/wiki/Red_privada_virtual,https://es.wikipedia.org/wiki/IPSEC
https://es.wikipedia.org/wiki/Red_privada_virtual,https://es.wikipedia.org/wiki/PPTP
https://es.wikipedia.org/wiki/Red_privada_virtual,https://es.wikipedia.org/wiki/L2F
https://es.wikipedia.org/wiki/Red_privada_virtual,https://es.wikipedia.org/wiki/L2TP
https://es.wikipedia.org/wiki/Red_privada_virtual,https://es.wikipedia.org/wiki/Transport_Layer_Security
https://es.wikipedia.org/wiki/OpenStack,https://es.wikipedia.org/wiki/RedHat
https://es.wikipedia.org/wiki/OpenStack,https://es.wikipedia.org/wiki/SUSE
https://es.wikipedia.org/wiki/OpenStack,https://es.wikipedia.org/wiki/VMware
https://es.wikipedia.org/wiki/OpenStack,https://es.wikipedia.org/wiki/Amazon_Web_Services
https://es.wikipedia.org/wiki/OpenStack,https://es.wikipedia.org/wiki/Microsoft_Azure
https://es.wikipedia.org/wiki/OpenStack,https://es.wikipedia.org/wiki/Eucalyptus_(inform%C3%A1tica)
https://es.wikipedia.org/wiki/Amazon_Web_Services,https://es.wikipedia.org/wiki/Business_Insider
https://es.wikipedia.org/wiki/Amazon_Web_Services,https://es.wikipedia.org/wiki/YouTube
https://es.wikipedia.org/wiki/Amazon_Web_Services,https://es.wikipedia.org/wiki/Control_de_autoridades
https://es.wikipedia.org/wiki/Amazon_Web_Services,https://es.wikipedia.org/wiki/Wikidata
https://es.wikipedia.org/wiki/Amazon_Web_Services,https://es.wikipedia.org/wiki/Wikimedia_Commons
https://es.wikipedia.org/wiki/Amazon_Web_Services,https://es.wikipedia.org/wiki/Fichero_de_Autoridades_Virtual_Internacional
https://es.wikipedia.org/wiki/Amazon_Web_Services,https://es.wikipedia.org/wiki/Library_of_Congress_Control_Number
https://es.wikipedia.org/wiki/Amazon_Web_Services,https://es.wikipedia.org/wiki/Biblioteca_Nacional_de_la_Rep%C3%BAblica_Checa
https://es.wikipedia.org/wiki/Plataforma_como_servicio,https://es.wikipedia.org/wiki/Copia_de_seguridad
https://es.wikipedia.org/wiki/Plataforma_como_servicio,https://es.wikipedia.org/wiki/Escalabilidad
https://es.wikipedia.org/wiki/Plataforma_como_servicio,https://es.wikipedia.org/wiki/Sistema_operativo
https://es.wikipedia.org/wiki/Plataforma_como_servicio,https://es.wikipedia.org/wiki/Windows
https://es.wikipedia.org/wiki/Plataforma_como_servicio,https://es.wikipedia.org/wiki/Unix
https://es.wikipedia.org/wiki/Plataforma_como_servicio,https://es.wikipedia.org/wiki/Seguridad_inform%C3%A1tica
https://es.wikipedia.org/wiki/Plataforma_como_servicio,https://es.wikipedia.org/wiki/Mantenimiento_de_software
https://es.wikipedia.org/wiki/Plataforma_como_servicio,https://es.wikipedia.org/wiki/Aplicaci%C3%B3n_inform%C3%A1tica
https://es.wikipedia.org/wiki/VMware,https://es.wikipedia.org/wiki/Personalidad_jur%C3%ADdica
https://es.wikipedia.org/wiki/VMware,https://es.wikipedia.org/wiki/California
https://es.wikipedia.org/wiki/VMware,https://es.wikipedia.org/wiki/1998
https://es.wikipedia.org/wiki/VMware,https://es.wikipedia.org/wiki/Diane_Greene
https://es.wikipedia.org/wiki/VMware,https://es.wikipedia.org/wiki/Sede_central
https://es.wikipedia.org/wiki/VMware,https://es.wikipedia.org/wiki/Palo_Alto
https://es.wikipedia.org/wiki/Canad%C3%A1,https://es.wikipedia.org/wiki/Discusi%C3%B3n:Canad%C3%A1
https://es.wikipedia.org/wiki/Canad%C3%A1,https://es.wikipedia.org/wiki/Coordenadas_geogr%C3%A1ficas
https://es.wikipedia.org/wiki/Canad%C3%A1,https://es.wikipedia.org/wiki/Canad%C3%A1_(desambiguaci%C3%B3n)
https://es.wikipedia.org/wiki/Canad%C3%A1,https://es.wikipedia.org/wiki/Idioma_ingl%C3%A9s
https://es.wikipedia.org/wiki/Canad%C3%A1,https://es.wikipedia.org/wiki/Idioma_franc%C3%A9s
https://es.wikipedia.org/wiki/Computaci%C3%B3n_en_la_nube,https://es.wikipedia.org/wiki/Computaci%C3%B3n_en_la_nube
https://es.wikipedia.org/wiki/Kubernetes,https://es.wikipedia.org/wiki/Kubernetes
https://es.wikipedia.org/wiki/Wikidata,https://es.wikipedia.org/wiki/Wikidata
https://es.wikipedia.org/wiki/Infraestructura_como_servicio_(IaaS),https://es.wikipedia.org/wiki/Infraestructura_como_servicio
https://es.wikipedia.org/wiki/Licencia_de_software,https://es.wikipedia.org/wiki/Licencia_de_software
https://es.wikipedia.org/wiki/United_Kingdom,https://es.wikipedia.org/wiki/Reino_Unido
https://es.wikipedia.org/wiki/Microsoft,https://es.wikipedia.org/wiki/Microsoft
https://es.wikipedia.org/wiki/IPsec,https://es.wikipedia.org/wiki/Mecanismos_de_transici%C3%B3n_IPv6
https://es.wikipedia.org/wiki/IPsec,https://es.wikipedia.org/wiki/6to4
https://es.wikipedia.org/wiki/IPsec,https://es.wikipedia.org/wiki/Teredo_(inform%C3%A1tica)
https://es.wikipedia.org/wiki/IPsec,https://es.wikipedia.org/wiki/Protocolo_de_Internet
https://es.wikipedia.org/wiki/IPsec,https://es.wikipedia.org/wiki/Autenticar
https://es.wikipedia.org/wiki/IPsec,https://es.wikipedia.org/wiki/Criptograf%C3%ADa
https://es.wikipedia.org/wiki/IPsec,https://es.wikipedia.org/wiki/Paquete_de_datos
https://es.wikipedia.org/wiki/IPsec,https://es.wikipedia.org/wiki/Internet_key_exchange
https://es.wikipedia.org/wiki/Red_privada_virtual,https://es.wikipedia.org/wiki/Fortinet
https://es.wikipedia.org/wiki/Red_privada_virtual,https://es.wikipedia.org/wiki/Nortel
https://es.wikipedia.org/wiki/Red_privada_virtual,https://es.wikipedia.org/wiki/Cisco
https://es.wikipedia.org/wiki/Red_privada_virtual,https://es.wikipedia.org/wiki/Linksys
https://es.wikipedia.org/wiki/Red_privada_virtual,https://es.wikipedia.org/wiki/Juniper_Networks
https://es.wikipedia.org/wiki/Red_privada_virtual,https://es.wikipedia.org/wiki/Symantec
https://es.wikipedia.org/wiki/Red_privada_virtual,https://es.wikipedia.org/wiki/Nokia
https://es.wikipedia.org/wiki/Red_privada_virtual,https://es.wikipedia.org/wiki/D-link
https://es.wikipedia.org/wiki/Red_privada_virtual,https://es.wikipedia.org/wiki/Windows
https://es.wikipedia.org/wiki/Red_privada_virtual,https://es.wikipedia.org/wiki/GNU/Linux
https://es.wikipedia.org/wiki/OpenStack,https://es.wikipedia.org/wiki/Hyper-V
https://es.wikipedia.org/wiki/OpenStack,https://es.wikipedia.org/wiki/IEEE_802.1aq
https://es.wikipedia.org/wiki/OpenStack,https://es.wikipedia.org/wiki/Shortest_Path_Bridging
https://es.wikipedia.org/wiki/OpenStack,https://es.wikipedia.org/wiki/VMware_ESX
https://es.wikipedia.org/wiki/OpenStack,https://es.wikipedia.org/wiki/Xen
https://es.wikipedia.org/wiki/OpenStack,https://es.wikipedia.org/wiki/Kernel-based_Virtual_Machine
https://es.wikipedia.org/wiki/OpenStack,https://es.wikipedia.org/wiki/Wikimedia_Commons
https://es.wikipedia.org/wiki/OpenStack,https://es.wikipedia.org/wiki/YouTube
https://es.wikipedia.org/wiki/OpenStack,https://es.wikipedia.org/wiki/Control_de_autoridades
https://es.wikipedia.org/wiki/Amazon_Web_Services,https://es.wikipedia.org/wiki/Enciclopedia_Brit%C3%A1nica
https://es.wikipedia.org/wiki/Plataforma_como_servicio,https://es.wikipedia.org/wiki/Plataforma_(inform%C3%A1tica)
https://es.wikipedia.org/wiki/Plataforma_como_servicio,https://es.wikipedia.org/wiki/Hardware
https://es.wikipedia.org/wiki/Plataforma_como_servicio,https://es.wikipedia.org/wiki/Encapsulamiento_(inform%C3%A1tica)
https://es.wikipedia.org/wiki/Plataforma_como_servicio,https://es.wikipedia.org/wiki/Google_App_Engine
https://es.wikipedia.org/wiki/Plataforma_como_servicio,https://es.wikipedia.org/wiki/Google
https://es.wikipedia.org/wiki/Plataforma_como_servicio,https://es.wikipedia.org/wiki/Plataforma_G#G_como_generador_de_aplicaciones_web
https://es.wikipedia.org/wiki/Plataforma_como_servicio,https://es.wikipedia.org/wiki/S3
https://es.wikipedia.org/wiki/VMware,https://es.wikipedia.org/wiki/Estados_Unidos
https://es.wikipedia.org/wiki/VMware,https://es.wikipedia.org/wiki/Administraci%C3%B3n
https://es.wikipedia.org/wiki/VMware,https://es.wikipedia.org/wiki/Bien_econ%C3%B3mico
https://es.wikipedia.org/wiki/VMware,https://es.wikipedia.org/wiki/VMware_Fusion
https://es.wikipedia.org/wiki/VMware,https://es.wikipedia.org/wiki/Ingreso
https://es.wikipedia.org/wiki/VMware,https://es.wikipedia.org/wiki/Beneficio_econ%C3%B3mico
https://es.wikipedia.org/wiki/VMware,https://es.wikipedia.org/wiki/Ingresos_netos
https://es.wikipedia.org/wiki/VMware,https://es.wikipedia.org/wiki/Activo_(contabilidad)
https://es.wikipedia.org/wiki/VMware,https://es.wikipedia.org/wiki/Trabajador
https://es.wikipedia.org/wiki/VMware,https://es.wikipedia.org/wiki/Empresa_matriz
https://es.wikipedia.org/wiki/VMware,https://es.wikipedia.org/wiki/EMC_Corporation
https://es.wikipedia.org/wiki/Canad%C3%A1,https://es.wikipedia.org/wiki/Monarqu%C3%ADa_en_la_Mancomunidad_de_Naciones
https://es.wikipedia.org/wiki/Canad%C3%A1,https://es.wikipedia.org/wiki/Mancomunidad_de_Naciones
https://es.wikipedia.org/wiki/Canad%C3%A1,https://es.wikipedia.org/wiki/Bandera_de_Canad%C3%A1
https://es.wikipedia.org/wiki/Canad%C3%A1,https://es.wikipedia.org/wiki/Escudo_de_Canad%C3%A1
https://es.wikipedia.org/wiki/Canad%C3%A1,https://es.wikipedia.org/wiki/Anexo:Lemas_nacionales
https://es.wikipedia.org/wiki/Canad%C3%A1,https://es.wikipedia.org/wiki/A_mari_usque_ad_mare
https://es.wikipedia.org/wiki/Canad%C3%A1,https://es.wikipedia.org/wiki/Idioma_lat%C3%ADn
https://es.wikipedia.org/wiki/Canad%C3%A1,https://es.wikipedia.org/wiki/Himno_nacional
https://es.wikipedia.org/wiki/Computaci%C3%B3n_en_la_nube,https://es.wikipedia.org/wiki/Discusi%C3%B3n:Computaci%C3%B3n_en_la_nube
https://es.wikipedia.org/wiki/Computaci%C3%B3n_en_la_nube,https://es.wikipedia.org/wiki/Idioma_ingl%C3%A9s
https://es.wikipedia.org/wiki/Computaci%C3%B3n_en_la_nube,https://es.wikipedia.org/wiki/Virtualizaci%C3%B3n
https://es.wikipedia.org/wiki/Computaci%C3%B3n_en_la_nube,https://es.wikipedia.org/wiki/Software_como_servicio
https://es.wikipedia.org/wiki/Computaci%C3%B3n_en_la_nube,https://es.wikipedia.org/wiki/Google_Cloud
https://es.wikipedia.org/wiki/Computaci%C3%B3n_en_la_nube,https://es.wikipedia.org/wiki/Amazon_Web_Services
https://es.wikipedia.org/wiki/Computaci%C3%B3n_en_la_nube,https://es.wikipedia.org/wiki/Microsoft_Azure
https://es.wikipedia.org/wiki/Kubernetes,https://es.wikipedia.org/wiki/Discusi%C3%B3n:Kubernetes
https://es.wikipedia.org/wiki/Kubernetes,https://es.wikipedia.org/wiki/Ciclo_de_vida_del_lanzamiento_de_software
https://es.wikipedia.org/wiki/Kubernetes,https://es.wikipedia.org/wiki/13_de_septiembre
https://es.wikipedia.org/wiki/Kubernetes,https://es.wikipedia.org/wiki/2023
https://es.wikipedia.org/wiki/Kubernetes,https://es.wikipedia.org/wiki/Virtualizaci%C3%B3n_a_nivel_de_sistema_operativo
https://es.wikipedia.org/wiki/Kubernetes,https://es.wikipedia.org/wiki/Google
https://es.wikipedia.org/wiki/Kubernetes,https://es.wikipedia.org/wiki/Linux_Foundation
https://es.wikipedia.org/wiki/Kubernetes,https://es.wikipedia.org/wiki/Docker_(software)
https://es.wikipedia.org/wiki/Kubernetes,https://es.wikipedia.org/wiki/Idioma_griego
https://es.wikipedia.org/wiki/Wikidata,https://es.wikipedia.org/wiki/Discusi%C3%B3n:Wikidata
https://es.wikipedia.org/wiki/Wikidata,https://es.wikipedia.org/wiki/Dominio_de_Internet
https://es.wikipedia.org/wiki/Wikidata,https://es.wikipedia.org/wiki/Base_de_datos
https://es.wikipedia.org/wiki/Wikidata,https://es.wikipedia.org/wiki/Wiki
https://es.wikipedia.org/wiki/Wikidata,https://es.wikipedia.org/wiki/Wikibase
https://es.wikipedia.org/wiki/Infraestructura_como_servicio_(IaaS),https://es.wikipedia.org/wiki/Interfaz_de_programaci%C3%B3n_de_aplicaciones
https://es.wikipedia.org/wiki/Infraestructura_como_servicio_(IaaS),https://es.wikipedia.org/wiki/Indirecci%C3%B3n
https://es.wikipedia.org/wiki/Infraestructura_como_servicio_(IaaS),https://es.wikipedia.org/wiki/Hipervisor
https://es.wikipedia.org/wiki/Infraestructura_como_servicio_(IaaS),https://es.wikipedia.org/wiki/Xen
https://es.wikipedia.org/wiki/Infraestructura_como_servicio_(IaaS),https://es.wikipedia.org/wiki/Kernel-based_Virtual_Machine
https://es.wikipedia.org/wiki/Licencia_de_software,https://es.wikipedia.org/wiki/Discusi%C3%B3n:Licencia_de_software
https://es.wikipedia.org/wiki/Licencia_de_software,https://es.wikipedia.org/wiki/Licencia
https://es.wikipedia.org/wiki/Licencia_de_software,https://es.wikipedia.org/wiki/Contrato
https://es.wikipedia.org/wiki/Licencia_de_software,https://es.wikipedia.org/wiki/Programa_inform%C3%A1tico
https://es.wikipedia.org/wiki/United_Kingdom,https://es.wikipedia.org/wiki/Discusi%C3%B3n:Reino_Unido
https://es.wikipedia.org/wiki/United_Kingdom,https://es.wikipedia.org/wiki/Coordenadas_geogr%C3%A1ficas
https://es.wikipedia.org/wiki/United_Kingdom,https://es.wikipedia.org/wiki/Reino_Unido_(desambiguaci%C3%B3n)
https://es.wikipedia.org/wiki/United_Kingdom,https://es.wikipedia.org/wiki/RU_(desambiguaci%C3%B3n)
https://es.wikipedia.org/wiki/Microsoft,https://es.wikipedia.org/wiki/Discusi%C3%B3n:Microsoft
https://es.wikipedia.org/wiki/Microsoft,https://es.wikipedia.org/wiki/Coordenadas_geogr%C3%A1ficas
https://es.wikipedia.org/wiki/Microsoft,https://es.wikipedia.org/wiki/Redmond_(Washington)
https://es.wikipedia.org/wiki/Microsoft,https://es.wikipedia.org/wiki/Estados_Unidos
https://es.wikipedia.org/wiki/C%2B%2B,https://es.wikipedia.org/wiki/C%2B%2B
https://es.wikipedia.org/wiki/Discusi%C3%B3n:Control_de_autoridades,https://es.wikipedia.org/wiki/Control_de_autoridades
https://es.wikipedia.org/wiki/IPsec,https://es.wikipedia.org/wiki/Modelo_OSI
https://es.wikipedia.org/wiki/IPsec,https://es.wikipedia.org/wiki/SSH
https://es.wikipedia.org/wiki/IPsec,https://es.wikipedia.org/wiki/UDP
https://es.wikipedia.org/wiki/IPsec,https://es.wikipedia.org/wiki/Protocolo_criptogr%C3%A1fico
https://es.wikipedia.org/wiki/Red_privada_virtual,https://es.wikipedia.org/wiki/Unix
https://es.wikipedia.org/wiki/Red_privada_virtual,https://es.wikipedia.org/wiki/C%C3%B3digo_abierto
https://es.wikipedia.org/wiki/Red_privada_virtual,https://es.wikipedia.org/wiki/OpenSSH
https://es.wikipedia.org/wiki/Red_privada_virtual,https://es.wikipedia.org/wiki/OpenVPN
https://es.wikipedia.org/wiki/Red_privada_virtual,https://es.wikipedia.org/wiki/FreeS/Wan
https://es.wikipedia.org/wiki/Red_privada_virtual,https://es.wikipedia.org/wiki/Firewall
https://es.wikipedia.org/wiki/Red_privada_virtual,https://es.wikipedia.org/wiki/Computadora
https://es.wikipedia.org/wiki/Red_privada_virtual,https://es.wikipedia.org/wiki/Router
https://es.wikipedia.org/wiki/Red_privada_virtual,https://es.wikipedia.org/wiki/Intranet
https://es.wikipedia.org/wiki/Red_privada_virtual,https://es.wikipedia.org/wiki/Cortafuegos_(inform%C3%A1tica)
https://es.wikipedia.org/wiki/Red_privada_virtual,https://es.wikipedia.org/wiki/Direcci%C3%B3n_IP
https://es.wikipedia.org/wiki/OpenStack,https://es.wikipedia.org/wiki/Wikidata
https://es.wikipedia.org/wiki/Plataforma_como_servicio,https://es.wikipedia.org/wiki/Joyent
https://es.wikipedia.org/wiki/Plataforma_como_servicio,https://es.wikipedia.org/wiki/Sitios_web
https://es.wikipedia.org/wiki/Plataforma_como_servicio,https://es.wikipedia.org/wiki/Nube_p%C3%BAblica
https://es.wikipedia.org/wiki/Plataforma_como_servicio,https://es.wikipedia.org/wiki/OpenShift
https://es.wikipedia.org/wiki/Plataforma_como_servicio,https://es.wikipedia.org/wiki/Red_Hat
https://es.wikipedia.org/wiki/Plataforma_como_servicio,https://es.wikipedia.org/wiki/Cloud_Foundry
https://es.wikipedia.org/wiki/Plataforma_como_servicio,https://es.wikipedia.org/wiki/SQL
https://es.wikipedia.org/wiki/Plataforma_como_servicio,https://es.wikipedia.org/wiki/NoSQL
https://es.wikipedia.org/wiki/Plataforma_como_servicio,https://es.wikipedia.org/wiki/Forrester_Research
https://es.wikipedia.org/wiki/Plataforma_como_servicio,https://es.wikipedia.org/wiki/Nube_privada_virtual
https://es.wikipedia.org/wiki/VMware,https://es.wikipedia.org/wiki/Afiliado
https://es.wikipedia.org/wiki/VMware,https://es.wikipedia.org/wiki/Fundaci%C3%B3n_Linux
https://es.wikipedia.org/wiki/VMware,https://es.wikipedia.org/wiki/Sitio_web
https://es.wikipedia.org/wiki/VMware,https://es.wikipedia.org/wiki/Dell_Inc
https://es.wikipedia.org/wiki/VMware,https://es.wikipedia.org/wiki/Virtualizaci%C3%B3n
https://es.wikipedia.org/wiki/Canad%C3%A1,https://es.wikipedia.org/wiki/O_Canada
https://es.wikipedia.org/wiki/Canad%C3%A1,https://es.wikipedia.org/wiki/Capital_(pol%C3%ADtica)
https://es.wikipedia.org/wiki/Canad%C3%A1,https://es.wikipedia.org/wiki/Ottawa
https://es.wikipedia.org/wiki/Canad%C3%A1,https://es.wikipedia.org/wiki/Demograf%C3%ADa_de_Canad%C3%A1
https://es.wikipedia.org/wiki/Canad%C3%A1,https://es.wikipedia.org/wiki/Toronto
https://es.wikipedia.org/wiki/Canad%C3%A1,https://es.wikipedia.org/wiki/Sede_de_gobierno
https://es.wikipedia.org/wiki/Computaci%C3%B3n_en_la_nube,https://es.wikipedia.org/wiki/Wired
https://es.wikipedia.org/wiki/Computaci%C3%B3n_en_la_nube,https://es.wikipedia.org/wiki/Computaci%C3%B3n_en_malla
https://es.wikipedia.org/wiki/Computaci%C3%B3n_en_la_nube,https://es.wikipedia.org/wiki/D%C3%A9cada_de_1960
https://es.wikipedia.org/wiki/Computaci%C3%B3n_en_la_nube,https://es.wikipedia.org/wiki/Joseph_Carl_Robnett_Licklider
https://es.wikipedia.org/wiki/Computaci%C3%B3n_en_la_nube,https://es.wikipedia.org/wiki/AMD
https://es.wikipedia.org/wiki/Computaci%C3%B3n_en_la_nube,https://es.wikipedia.org/wiki/John_McCarthy_(cient%C3%ADfico)
https://es.wikipedia.org/wiki/Computaci%C3%B3n_en_la_nube,https://es.wikipedia.org/wiki/Web_2.0
https://es.wikipedia.org/wiki/Computaci%C3%B3n_en_la_nube,https://es.wikipedia.org/wiki/Salesforce.com
https://es.wikipedia.org/wiki/Computaci%C3%B3n_en_la_nube,https://es.wikipedia.org/wiki/Copia_de_seguridad
https://es.wikipedia.org/wiki/Kubernetes,https://es.wikipedia.org/wiki/Star_Trek
https://es.wikipedia.org/wiki/Kubernetes,https://es.wikipedia.org/wiki/CoreOS
https://es.wikipedia.org/wiki/Kubernetes,https://es.wikipedia.org/wiki/IBM
https://es.wikipedia.org/wiki/Kubernetes,https://es.wikipedia.org/wiki/Idioma_ingl%C3%A9s
https://es.wikipedia.org/wiki/Kubernetes,https://es.wikipedia.org/wiki/Round-robin
https://es.wikipedia.org/wiki/Kubernetes,https://es.wikipedia.org/wiki/Cl%C3%BAster_(inform%C3%A1tica)
https://es.wikipedia.org/wiki/Kubernetes,https://es.wikipedia.org/wiki/Host
https://es.wikipedia.org/wiki/Kubernetes,https://es.wikipedia.org/wiki/Interfaz_de_programaci%C3%B3n_de_aplicaciones
https://es.wikipedia.org/wiki/Wikidata,https://es.wikipedia.org/wiki/MediaWiki
https://es.wikipedia.org/wiki/Wikidata,https://es.wikipedia.org/wiki/CC0
https://es.wikipedia.org/wiki/Wikidata,https://es.wikipedia.org/wiki/Desarrollador_de_software
https://es.wikipedia.org/wiki/Wikidata,https://es.wikipedia.org/wiki/Fundaci%C3%B3n_Wikimedia
https://es.wikipedia.org/wiki/Wikidata,https://es.wikipedia.org/wiki/Base_de_conocimiento
https://es.wikipedia.org/wiki/Wikidata,https://es.wikipedia.org/wiki/Anexo:Proyectos_Wikimedia
https://es.wikipedia.org/wiki/Wikidata,https://es.wikipedia.org/wiki/Dominio_p%C3%BAblico
https://es.wikipedia.org/wiki/Infraestructura_como_servicio_(IaaS),https://es.wikipedia.org/wiki/VMware_ESXi
